iyear,latitude,longitude,summary,crit1,crit2,crit3,attacktype1,gname,nkill
1984,-13.163874,-74.223564,No summary available,1,1,1,1,Shining Path (SL),1
1984,13.69288,-89.199161,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1984,13.69288,-89.199161,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),
1984,32.22626,35.260741,No summary available,1,1,1,2,Palestine Liberation Organization (PLO),0
1984,32.22626,35.260741,No summary available,1,1,0,2,Palestinians,0
1984,54.645861,-6.745149,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1984,54.489224,-6.920883,No summary available,1,1,1,3,Irish Republican Army (IRA),
1984,54.645861,-6.745149,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1984,,,No summary available,1,1,0,3,Palestinians,0
1984,33.377007,35.483707,No summary available,1,1,0,3,Palestinians,0
1984,33.562839,35.36887,No summary available,1,1,0,3,Palestine Liberation Organization (PLO),0
1984,33.541351,35.586215,No summary available,1,1,0,2,Palestine Liberation Organization (PLO),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,,,No summary available,1,1,1,3,Shining Path (SL),0
1984,4.5981,-74.07603,No summary available,1,1,1,5,M-19 (Movement of April 19),0
1984,13.69288,-89.199161,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),5
1984,10.984639,-84.323565,No summary available,1,1,0,2,Democratic Revolutionary Alliance (ARDE),132
1984,-12.787148,-74.973207,No summary available,1,1,1,7,Shining Path (SL),
1984,-12.530174,-74.217014,No summary available,1,1,1,7,Shining Path (SL),1
1984,-33.469115,-70.641997,No summary available,1,1,1,3,Unknown,0
1984,32.409504,35.28063,No summary available,1,1,1,2,Palestinians,0
1984,54.347539,-6.656108,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1984,54.502852,-6.769568,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1984,54.502852,-6.769568,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1984,54.298121,-6.521291,No summary available,1,1,1,1,Irish Republican Army (IRA),1
1984,40.326422,-3.758988,No summary available,1,1,1,1,First of October Antifascist Resistance Group (GRAPO),2
1984,-32.951052,-60.666365,No summary available,1,1,1,1,Unknown,0
1984,15.66889,-91.33611,No summary available,1,1,0,2,Unknown,12
1984,15.66889,-91.33611,No summary available,1,1,0,3,Unknown,12
1984,15.66889,-91.33611,No summary available,0,1,1,2,Unknown,
1984,33.888629,35.495479,No summary available,1,1,0,3,Palestinians,
1984,13.642491,-86.309214,No summary available,1,1,1,2,Nicaraguan Democratic Force (FDN),
1984,54.706718,-7.592867,No summary available,1,1,0,1,Irish Republican Army (IRA),1
1984,13.00583,-87.50278,No summary available,1,1,1,3,Nicaraguan Democratic Force (FDN),0
1984,-33.469115,-70.641997,No summary available,1,1,1,3,Movement of the Revolutionary Left (MIR) (Chile),
1984,-33.469115,-70.641997,No summary available,1,1,1,3,Movement of the Revolutionary Left (MIR) (Chile),
1984,43.256963,-2.923441,No summary available,1,1,1,3,Basque Fatherland and Freedom (ETA),0
1984,-33.469115,-70.641997,No summary available,1,1,1,3,Unknown,0
1984,33.888629,35.495479,No summary available,1,1,1,1,Unknown,1
