iyear,latitude,longitude,summary,crit1,crit2,crit3,attacktype1,gname,nkill
1982,43.6666667,-79.4166667,No summary available,1,1,1,3,Armenian Secret Army for the Liberation of Armenia,0
1982,15.73356,-91.456944,No summary available,1,1,1,3,Unknown,0
1982,,,No summary available,1,0,1,3,Mujahedin-e Khalq (MEK),3
1982,,,No summary available,1,1,1,6,Unknown,0
1982,,,No summary available,1,1,1,6,Unknown,0
1982,,,No summary available,1,1,1,6,National Liberation Army of Colombia (ELN),0
1982,14.646389,-90.733889,No summary available,1,1,1,9,Unknown,0
1982,15.347892,-90.87235,No summary available,1,1,1,7,Unknown,
1982,14.624422,-90.53288,No summary available,1,1,1,3,Unknown,0
1982,13.69288,-89.199161,No summary available,1,1,1,5,Unknown,0
1982,,,No summary available,1,1,1,2,Contras,15
1982,54.208418,-5.891745,No summary available,1,1,1,3,Irish Republican Army (IRA),1
1982,34.438103,35.830841,No summary available,1,1,1,3,Iraqis,
1982,,,No summary available,1,1,1,3,Unknown,
1982,,,No summary available,1,1,1,3,Unknown,
1982,,,No summary available,1,1,1,3,Unknown,
1982,,,No summary available,1,1,1,3,Unknown,
1982,,,No summary available,1,1,1,3,Unknown,
1982,14.403889,-90.698611,No summary available,1,1,1,2,Guerrilla Army of the Poor (EGP),0
1982,13.9572222,-89.1897222,No summary available,1,1,0,2,Unknown,
1982,45.070737,11.789796,No summary available,1,1,1,3,Red Brigades,1
1982,14.403889,-90.698611,No summary available,1,1,1,5,Guerrilla Army of the Poor (EGP),5
1982,13.69288,-89.199161,No summary available,1,1,1,3,Unknown,0
1982,13.69288,-89.199161,No summary available,1,1,1,3,Unknown,0
1982,13.69288,-89.199161,No summary available,1,1,0,3,Unknown,0
1982,13.69288,-89.199161,No summary available,1,1,0,3,Unknown,0
1982,13.69288,-89.199161,No summary available,1,1,1,3,Unknown,0
1982,13.69288,-89.199161,No summary available,1,1,1,3,Unknown,0
1982,13.69288,-89.199161,No summary available,1,1,1,3,Unknown,0
1982,14.624422,-90.53288,No summary available,1,1,1,7,Unknown,0
1982,7.305909,-73.307494,No summary available,1,1,1,6,Revolutionary Armed Forces of Colombia (FARC),1
1982,14.183757,-91.303551,No summary available,1,1,1,6,Unknown,0
1982,4.602489,-74.093032,No summary available,1,1,1,9,Unknown,0
1982,14.04111,-88.938568,No summary available,1,1,0,2,Farabundo Marti National Liberation Front (FMLN),
1982,,,No summary available,1,1,0,2,Farabundo Marti National Liberation Front (FMLN),10
1982,14.566667,-89.35,No summary available,1,1,1,9,Unknown,
1982,15.0845,-90.48893,No summary available,1,1,1,2,Unknown,6
1982,15.0845,-90.48893,No summary available,1,1,0,3,Unknown,2
1982,14.624422,-90.53288,No summary available,1,1,1,5,Unknown,
1982,14.4875,-90.615278,No summary available,1,1,0,2,Guerrilla Army of the Poor (EGP),1
1982,14.90499,-91.781806,No summary available,1,1,0,2,Unknown,8
1982,43.256963,-2.923441,No summary available,1,1,1,6,Basque Fatherland and Freedom (ETA),0
1982,14.624422,-90.53288,No summary available,1,1,1,7,Unknown,0
1982,14.624422,-90.53288,No summary available,1,1,1,7,Unknown,
1982,14.60778,-90.80306,No summary available,1,1,0,3,Unknown,1
1982,14.624422,-90.53288,No summary available,1,1,1,7,Unknown,
1982,14.624422,-90.53288,No summary available,1,1,1,7,Unknown,
1982,14.624422,-90.53288,No summary available,1,1,1,7,Unknown,
1982,14.624422,-90.53288,No summary available,1,1,1,7,Unknown,
1982,13.8833333,-88.9666667,No summary available,1,1,0,2,Farabundo Marti National Liberation Front (FMLN),
1982,13.487179,-88.765032,No summary available,1,1,0,3,Farabundo Marti National Liberation Front (FMLN),
1982,14.883333,-91.816667,No summary available,1,1,0,2,Guerrilla Army of the Poor (EGP),8
1982,15.037928,-91.685198,No summary available,1,1,1,7,Unknown,0
1982,4.602489,-74.093032,No summary available,1,1,1,3,Unknown,
1982,13.99417,-89.55972,No summary available,1,1,1,3,Unknown,
1982,-11.775033,-75.500112,No summary available,1,1,1,3,Unknown,0
1982,53.344104,-6.267494,No summary available,1,1,1,1,Irish Republican Army (IRA),0
1982,41.89052,12.494249,No summary available,1,1,1,1,Front Line Armed Nuclei (FLAN),0
1982,-13.163874,-74.223564,No summary available,1,1,1,1,Unknown,
1982,13.99417,-89.55972,No summary available,1,1,0,2,Unknown,3
1982,-13.163874,-74.223564,No summary available,1,1,1,3,Unknown,
1982,37.393549,42.219065,No summary available,1,1,1,3,Unknown,0
1982,13.99417,-89.55972,No summary available,1,1,1,3,Unknown,
1982,13.99417,-89.55972,No summary available,1,1,1,3,Unknown,
1982,13.99417,-89.55972,No summary available,1,1,1,3,Unknown,
1982,13.99417,-89.55972,No summary available,1,1,1,3,Unknown,
1982,13.671225,-88.170326,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),
1982,-26.246319,27.853677,No summary available,1,1,1,3,African National Congress (South Africa),0
1982,-10.208687,-76.465262,No summary available,1,1,1,1,Unknown,0
1982,7.198606,-75.341218,No summary available,1,1,0,2,Revolutionary Armed Forces of Colombia (FARC),3
1982,13.344322,-88.437463,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),
