iyear,latitude,longitude,summary,crit1,crit2,crit3,attacktype1,gname,nkill
1974,44.407062,8.933989,No summary available,1,1,1,6,Red Brigades,1
1974,48.856614,2.352222,No summary available,1,1,1,3,Unknown,0
1974,41.89052,12.494249,No summary available,1,1,1,3,Unknown,0
1974,-17.382789,-66.166439,No summary available,1,1,0,6,Unknown,0
1974,54.597269,-5.930109,No summary available,1,1,1,1,Irish Republican Army (IRA),1
1974,-34.6037,-58.381503,No summary available,1,1,1,6,Unknown,
1974,-34.6037,-58.381503,No summary available,1,1,1,6,Unknown,0
1974,-32.956451,-69.195545,No summary available,1,1,1,3,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),0
1974,54.597269,-5.930109,No summary available,1,1,1,1,Protestant Extremists,1
1974,51.500152,-0.126236,No summary available,1,1,0,1,Irish Republican Army (IRA),0
1974,51.500152,-0.126236,No summary available,1,1,0,1,Irish Republican Army (IRA),0
1974,46.306884,4.828731,No summary available,1,1,1,7,Unknown,0
1974,-34.921295,-57.954333,No summary available,1,1,1,6,Unknown,
1974,37.97918,23.716647,No summary available,1,1,1,3,Unknown,0
1974,41.89052,12.494249,No summary available,1,1,1,3,Unknown,
1974,54.597269,-5.930109,No summary available,1,1,1,1,Ulster Volunteer Force (UVF),1
1974,45.070562,7.686619,No summary available,1,1,1,3,Unknown,
1974,47.36865,8.539182,No summary available,1,1,1,3,Iberian Liberation Movement (MIL),0
1974,41.89052,12.494249,No summary available,1,1,1,3,Unknown,0
1974,54.99451,-7.319996,No summary available,1,1,1,1,Official Irish Republican Army (OIRA),2
1974,54.597269,-5.930109,No summary available,1,1,1,1,Official Irish Republican Army (OIRA),1
1974,-31.399301,-64.182129,No summary available,1,1,1,3,Unknown,0
1974,54.595016,-5.703109,No summary available,1,1,1,1,Ulster Volunteer Force (UVF),1
1974,54.452223,-7.486124,No summary available,1,1,0,1,Irish Republican Army (IRA),1
1974,54.542956,-6.926293,No summary available,1,1,1,2,Protestant Extremists,1
1974,-36.774967,-59.854038,No summary available,1,1,0,6,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),
1974,-36.774967,-59.854038,No summary available,1,1,1,2,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),2
1974,19.432608,-99.133207,No summary available,1,1,1,3,Unknown,0
1974,54.713641,-5.808233,No summary available,1,1,1,1,Protestant Extremists,1
1974,54.414416,-6.976641,No summary available,1,1,0,1,Irish Republican Army (IRA),1
1974,51.500152,-0.126236,No summary available,1,1,1,1,Irish Republican Army (IRA),0
1974,54.99451,-7.319996,No summary available,1,1,0,3,Irish Republican Army (IRA),1
1974,48.886112,2.435048,No summary available,1,1,1,3,Unknown,0
1974,51.500152,-0.126236,No summary available,1,1,1,3,Unknown,0
1974,54.707756,-6.53233,No summary available,1,1,0,3,Irish Republican Army (IRA),1
1974,54.597269,-5.930109,No summary available,1,1,1,1,Irish Republican Army (IRA),1
1974,37.777125,-122.419644,"01/28/1974: Elderly white man, John Bambic, who neighbors described as a loner, was rummaging through a trash bin on Ninth and Howard Streets in San Francisco, California, in the United States, when he was shot twice in the back by a black man, who fit the same description as the perpetrator of the murders of Tana Smith and Vincent Wollin.  The two .32 caliber gun shots hit Bambic once at the waist level, and once slightly higher up, hitting his heart.  The 84-year-old Bambic then grabbed the man who shot him in an attempt to fight back, until Bambic finally collapsed to his death on the ground.  The perpetrator, later identified by witnesses as J.C. Simon, ran across the street to a gas station where a Cadillac was waiting for him, with two other men inside.  The perpetrators were black Muslims who believed in the teachings of the Nation of Islam, and believed that they had to ""destroy the enemy"" and ""kill devils,"" which they translated into meaning, kill whites.  The motives were racist in origins and a response to the racial rhetoric of the time.  This was the fourteenth in a series of 20 attacks (with 23 victims) on random whites by black Muslims who came to be known as the Zebra Killers, and specifically, the third of 5 attacks on this day.",1,1,1,2,Zebra killers,1
1974,37.777125,-122.419644,"1/28/1974:  White woman, Jane Holly, was doing her laundry at the Lightning Coin Launderette on Silver Avenue and Brussells Street in San Francisco, California in the United States.  As she was taking clothes out of the dryer, she was approached by a tall, black man who did not hesitate before he shot Holly two times in the back with a .32 caliber gun.  The perpetrators, who were later identified to be J.C. Simon and Manuel Moore, then fled without saying a word, and sped away in Moore's 1969 Cadillac, with Anthony Harris, who was waiting in the car and claims to have not seen the shooting.  Holly, the only white person in the laundromat at the time, died almost instantly from the bullets, one which hit her in the upper back, and the other in her abdomen.  Moore and Simon were charged with Holly's murder.  The perpetrators were black Muslims who believed in the teachings of the Nation of Islam, and believed that they had to ""destroy the enemy"" and ""kill devils,"" which they translated into meaning, kill whites.  The motives were racist in origins and a response to the racial rhetoric of the time.  This was the fifteenth in a series of 20 attacks (with 23 victims) on random whites by black Muslims who came to be known as the Zebra Killers, and specifically, the fourth of 5 attacks on this day.",1,1,1,2,Zebra killers,1
1974,37.777125,-122.419644,"01/28/1974: In the United States, white man, Vincent Wollin was going about his daily business on his 69th birthday,  on Scott Street between Fulton and Divisadero Streets in San Francisco, California, when he was approached by a man and shot twice in the back.  One of the .32 caliber bullets pierced through Wollin's heart, killing him almost instantly.  Wollin was just two blocks from his home.  This incident occurred just a few minutes after the murder of white woman Tana Smith a few streets away.  No indictment other than the charge of conspiracy was brought on this crime, but authorities believe that J.C. Simon and Manuel Moore were responsible for the murder of Wollin, as witness Anthony Harris described.  The perpetrators were black Muslims who believed in the teachings of the Nation of Islam, and believed that they had to ""destroy the enemy"" and ""kill devils,"" which they translated into meaning, kill whites.  The motives were racist in origins and a response to the racial rhetoric of the time.  This was the thirteenth in a series of 20 attacks (with 23 victims) on random whites by black Muslims who came to be known as the Zebra Killers, and specifically, the second of 5 attacks on this day.",1,1,1,2,Zebra killers,1
1974,37.727373,-122.427361,"01/28/1974: White woman, Roxanne McMillian, was carrying the last of her moving boxes from her car to her new apartment in Excelsior at 102 Edinburgh in San Francisco, California, United States, when she was approached by a black man, who greeted her and said hello.  She responded with the same and then started up the stairs, at which point the man shot McMillian in the back two times with a .32 caliber gun; the first shot passed through her body, and the second hit her spine, paralyzing her from the waist down as she collapsed to the floor.  McMillian survived the attack, but was left paralyzed for the rest of her life.  She was the only one of the Zebra killers' five victims on this night in late January that survived.  The perpetrators, later identified as J.C. Simon and Manuel Moore, then fled to Moore's Cadillac, where Anthony Harris was waiting for them, and the three sped off.  Both Simon and Moore were accused of the assault in court.  The perpetrators were black Muslims who believed in the teachings of the Nation of Islam, and believed that they had to ""destroy the enemy"" and ""kill devils,"" which they translated into meaning, kill whites.  The motives were racist in origins and a response to the racial rhetoric of the time.  This was the sixteenth in a series of 20 attacks (with 23 victims) on random whites by black Muslims who came to be known as the Zebra Killers and specifically, the last of 5 attacks on this particular day.",1,1,1,2,Zebra killers,0
1974,37.777125,-122.419644,"01/28/1974: White woman, Tana Smith, was waiting at a bus stop at the corner of Geary Boulevard and Divisadero Street in San Francisco, California, United States, when she was approached by an African American man and shot two times in the back, from about fifteen feet away.  Smith died almost instantly, from the .32 caliber gun shot wounds.  The perpetrator fled on foot, but was later identified by eye-witnesses to be J.C. Simon.  Anthony C. Harris, witness for the prosecution during the trial, said that he was back at the car waiting for Simon and Manuel Moore to return, after he heard the gunshots. Both Simon and Moore were accused of the murders in trial. The perpetrators were black muslims who believed in the teachings of the Nation of Islam, and believed that they had to ""destroy the enemy"" and ""kill devils,"" which they translated into meaning, kill whites.  The motives were racist in origins and a response to the racial rhetoric of the time.  This was the twelfth in a series of 20 attacks (with 23 victims) on random whites by black muslims who came to be known as the Zebra Killers, and specifically, the first of 5 attacks on this day.",1,1,1,2,Zebra killers,1
1974,45.42153,-75.697193,No summary available,1,1,1,3,Unknown,0
1974,54.208418,-5.891745,No summary available,1,1,0,2,Irish Republican Army (IRA),1
1974,54.99451,-7.319996,No summary available,1,1,1,1,Irish Republican Army (IRA),1
1974,54.597269,-5.930109,No summary available,1,1,1,1,Protestant Extremists,1
1974,51.192882,0.066265,No summary available,1,1,1,1,Irish Republican Army (IRA),0
1974,1.27986,103.848989,No summary available,1,1,1,6,Japanese Red Army (JRA),0
1974,54.684823,-5.965868,No summary available,1,1,1,2,Ulster Freedom Fighters (UFF),2
1974,13.9866667,-89.6811111,No summary available,1,1,1,3,Unknown,0
1974,-24.658056,25.912222,No summary available,1,1,1,1,Unknown,1
1974,48.856614,2.352222,No summary available,1,1,1,1,Unknown,0
1974,20.673343,-103.344177,No summary available,1,1,1,3,Unknown,0
1974,20.673343,-103.344177,No summary available,1,1,1,3,Unknown,0
1974,20.673343,-103.344177,No summary available,1,1,1,3,Unknown,0
1974,24.893379,67.028061,No summary available,1,1,1,3,Muslim Guerrillas,0
1974,51.867881,0.266391,No summary available,1,1,1,2,Irish Republican Army (IRA),0
1974,39.099169,-76.848461,"02/03/1974: Unknown perpetrator(s) placed an explosive device under a police vehicle in Laurel, Maryland, United States.  The device was dismantled by a technician from the Maryland State Fire Marshall's Office. There were no casualties, nor property damage.",1,1,1,3,Unknown,0
1974,51.500152,-0.126236,No summary available,1,1,1,1,Irish Republican Army (IRA),0
1974,51.500152,-0.126236,No summary available,1,1,1,1,Irish Republican Army (IRA),0
1974,40.712784,-74.005941,No summary available,1,1,1,1,Black Muslims,4
1974,37.869885,-122.270539,No summary available,1,1,1,6,Symbionese Liberation Army (SLA),0
1974,51.500152,-0.126236,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1974,53.717059,-1.635032,No summary available,1,1,0,3,Irish Republican Army (IRA),12
1974,54.597269,-5.930109,No summary available,1,1,1,1,Ulster Volunteer Force (UVF),1
1974,29.365,48.001389,No summary available,1,1,1,6,Popular Front for the Liberation of Palestine (PFLP),0
1974,49.87242,8.650855,No summary available,1,1,1,3,Baader-Meinhof Group,
1974,20.673343,-103.344177,No summary available,1,1,1,3,Unknown,0
