iyear,latitude,longitude,summary,crit1,crit2,crit3,attacktype1,gname,nkill
2011,30.762296,29.696268,"01/01/2011: On Saturday at 0000 midnight, in the district of Sidi Bechr in Alexandria, Alexandria, Egypt, 23 people were killed and 97 people were injured when a suicide bomber detonated an improvised explosive device belt made with 10 to 15 kilograms of TNT, bolts, and bearings outside the Saints Church as civilians were leaving from mass. Many nearby vehicles were destroyed and no group has claimed responsibility, but the militant group Jaish Al Islam was thought to be responsible for the attack.",1,1,1,0,Army of Islam,23
2011,33.3,44.4,"01/01/2011: On Saturday, on the Mohammed al-Qassim highway, near the Iraqi Finance Ministry in Baghdad city, Baghdad province, Iraq, unknown gunmen opened fire on the car of Lieutenant Colonel Ihsan Ali Fadhel, head of the communication department of Baghdad's Rusafa police command. Fadhel was killed during the attack, which also caused an unknown amount of property damage to the vehicle. No group claimed responsibility for the attack.",1,1,1,1,Unknown,1
2011,33.75,44.633333,"01/01/2011: On Saturday morning, in Ba'quba, Diyala, Iraq, unknown assailants detonated an improvised explosive device placed inside the house of a district mayor, Karim Zuhair, wounding him, killing his 47-year-old wife and causing an unknown amount of property damage to the mayor's residence. No group has claimed responsibility for the attack.",1,1,1,3,Unknown,1
2011,11.833333,13.15,"01/01/2011: On Saturday night, in Maiduguri, Borno, Nigeria, unidentified gunmen set fire to Victory Christ Church by unknown means. No casualties were reported and one section of the church was damaged. No group claimed responsibility, but the militant group Boko Haram was thought to be responsible for the attack",1,1,1,7,Boko Haram,0
2011,33.3,44.4,"01/02/2011: On Sunday, in Baghdad city, Baghdad province, Iraq, unknown gunmen with silenced weapons, shot and killed a local government worker in a drive by shooting. No damages were reported and no group claimed responsibility.",1,1,1,2,Unknown,1
2011,33.3,44.4,"01/02/2011: On Sunday night, in the Canal neighborhood of Baghdad city, Baghdad province, Iraq, unknown gunmen shot and killed a Traffic Department officer holding the rank of lieutenant brigadier. No damages were reported and no group claimed responsibility for the attack.",1,1,1,2,Unknown,1
2011,33.75,44.633333,"01/02/2011: On Sunday, in Ba'quba, Diyala, Iraq, unknown assailants detonated two improvised explosive devices, wounding three civilians including Mal Abbas Ahmed, who heads the Sunni religious endowment for Diyala province. It is unknown if the blasts resulted in any property damage. No group has claimed responsibility for the attack.",1,1,1,3,Unknown,0
2011,36.34,43.13,"01/02/2011: On Sunday, in the Arab area of Mosul, Ninawa, Iraq, two improvised explosive belts were hung on a palm tree on the side of the road by the residence of Jabur al-Abdullah, the Chairman of Ninawa Province's Council. The suicide bombers laid the explosive belts there in order to pass the checkpoints near the councilman's residence. A force belonging to the Iraqi Army's 10th divisions managed to foil the suicide attack. No damages or casualties were reported and no group claimed responsibility.",1,1,1,0,Unknown,0
2011,34.016389,44.145278,"01/02/2011: On Sunday morning, in al-Rufei'at village, Balad, Salah ad Din, Iraq, unknown assailants detonated an improvised explosive device in the house of Hardan Khalaf Jasim, a court prosecutor. The blast killed Jasim's nephew and wounded Jasim and eight other members of his family. The blast also destroyed a large part of the house. No group claimed responsibility for the attack.",1,1,1,3,Unknown,1
2011,43.25,46.583333,"01/02/2011: On Sunday night at 0045, in Khasavyurt, Dagestan, Russia, unknown assailants detonated an improvised explosive device inside a grocery store. No casualties were reported but the store was destroyed. No group claimed responsibility.",1,1,1,3,Unknown,0
2011,54.510893,-6.042726,"01/02/2011: On Sunday, on Brokerstown Road in Lisburn, Northern Ireland, unidentified assailants threw a petrol bomb at a civilian residence. No casualties were reported but the house and a nearby vehicle were damaged. No group claimed responsibility for the attack.",1,1,1,7,Unknown,0
2011,25.176111,89.028889,"01/02/2011: On Sunday morning, at a field in Balughata village in Faridpur, Pabna, Bangladesh, unidentified militants killed a Purba Banglar Communist Party-Janajuddha (PBCP-J) militant, identified as Abdul Aziz. The victim was shot and then chopped up. No group claimed responsibility, but it was suspected that members from a rival faction were responsible.",1,0,1,2,Unknown,1
2011,43.316667,45.066667,"01/03/2011: On Monday night at 2220, in the Sunzhensky area of Ordzhonikidzevskaya, Ingushetia, Russia, unknown assailants threw two hand grenades at four policemen patrolling the New Year's tree in the main square. Only one grenade exploded, but no damages or casualties were reported. No group claimed responsibility.",1,1,1,3,Unknown,0
2011,33.3,44.4,"01/03/2011: On Monday, on the Sarrafiya bridge in Baghdad city, Baghdad province, Iraq, a police officer was killed after militants, armed with silenced weapons, opened fire on his police car as he drove by.No damages were reported in the attack. No group has claimed responsibility for the attack.",1,1,1,2,Unknown,1
2011,33.311611,44.43942,"01/03/2011: On Monday, in the al-Wahda neighborhood in Baghdad city, Baghdad province, Iraq, unknown gunmen stormed the house of a Christian woman, Rafah Toma, killing her and stealing many of her possessions. Toma was likely targeted because of her religion. No damages were reported and no group claimed responsibility.",1,1,1,2,Unknown,1
2011,33.3,44.4,"01/03/2011: On Monday, in the Suleikh neighborhood of Baghdad city, Baghdad province, Iraq, unknown gunmen shot and killed two Interior Ministry employees. No damages were reported. No group claimed responsibility.",1,1,1,2,Unknown,2
2011,11.836123,13.17764,"01/03/2011: On Monday morning around 0945, in the Gwange area of Maiduguri, Borno, Nigeria, two unidentified militants riding a taxi motorcycle fired upon and killed a policeman, identified as Corporal James, as he was walking home. No group claimed responsibility, but the militant group Boko Haram was thought to be responsible for the attack.",1,1,1,2,Boko Haram,1
2011,5.5,5.983333,"01/03/2011: On Monday night around 0100, in Ughelli, Delta, Nigeria, three people were injured when unidentified militants detonated an improvised explosive device targeting the Independent National Electoral Commission (INEC) office building on Post Officer Road. The building was burned and completely destroyed in the attack. The attack was motivated by the INEC's rigging of the recent election. The militant group Delta Democratic Militia claimed responsibility for the attack.",1,1,1,3,Delta Democratic Militia,0
2011,6.772224,47.429309,"01/03/2011: On Monday, in Galkayo, Mudug, Somalia, two civilians were injured when unidentified militants detonated a remote-controlled improvised explosive device that was targeting the governor of Mudug, Ahmed Ali Salad. The governor was not injured in the attack. No material damage was reported and no group has claimed responsibility for the attack.",1,1,1,1,Unknown,0
2011,33.697271,71.144852,"01/03/2011: On Monday, in Qureshan Chowk in Mamozai area of Orakzai, Federally Administered Tribal Areas, Pakistan, a suspected Tehrik-e-Taliban-Pakistan militant chopped off the right hand of a tribesman, Abdul Khaliq, after a Sharia court found him guilty of committing a theft. A butcher knife was used in the attack. No group claimed responsibility.",1,1,1,2,Tehrik-i-Taliban Pakistan (TTP),0
2011,24.916667,67.033333,"01/03/2011: On Monday, in Nazimabad area of Karachi, Sindh, Pakistan, unidentified assailants shot and killed Joint Sector in charge of Nazimabad of Muttahida Qaumi Movement (MQM) leader, Adil Jaffri. No group claimed responsibility.",1,1,1,1,Unknown,1
2011,26.004167,63.060556,"01/04/2011: On Tuesday, in the Turbat district of Balochistan, Pakistan, unidentified militants detonated a remote controlled improvised explosive device targeting a school bus, injuring at least five children and damaging the vehicle. The bus was taking more than 30 children of Frontier Corps personnel to a nearby school when it was attacked. No group claimed responsibility for the attack.",1,1,1,3,Unknown,0
2011,33.695975,70.336069,"01/04/2011: On Tuesday, in Durrani village, Kurram, Federally Administered Tribal Areas, Pakistan, unidentified militants attacked a convoy of trucks carrying fuel, food and other goods with rockets. The convoy was taking the supplies to the tribes people of Upper Kurram Valley. One Frontier Corps soldier was wounded in subsequent gunfire in which the militants used AK-47 rifles. The militants torched an oil tanker and then set fire to the remaining vehicles. No group claimed responsibility.",1,1,1,3,Unknown,0
2011,33.708988,73.053857,"01/04/2011: On Tuesday afternoon, near Kohsar market in Islamabad city, Islamabad Capital Territory, Pakistan, the governor of Punjab province, Salman Taseer, was shot by police commando, Hussain Qadri, one of his own bodyguards while exiting his vehicle. Other security members immediately fired on and injured the bodyguard before arresting him. The governor was rushed to the hospital but died from his wounds. The Tehrik-e-Taliban Pakistan spokesman Shakirullah Shakir claimed responsibility for the attack by telephone, claiming the governor was supporting Aasia Bibi and passing remarks against Islam. He also warned all those giving remarks against Islam would be killed. However, there were doubts about the veracity of this claim, as the gunman claimed he acted alone without ties to any militant group.",1,1,1,1,Tehrik-i-Taliban Pakistan (TTP),1
2011,24.893379,67.028061,"01/04/2011: On Tuesday morning, in the in the 36-G area of Landhi, Karachi, Sindh, Pakistan, unidentified assailants shot and killed a Mohajir Qaumi Movement- Haqiqi (MQM-H) militant, identified as Sajjad Mian. Sajjad had been kidnapped on his way to work then subsequently tortured and shot. No damage was reported and no group claimed responsibility for the attack.",1,0,1,2,Unknown,1
2011,31.669316,34.570802,"01/04/2011: On Tuesday, in Ashkelon, Southern District, Israel, unidentified militants fired a rocket from the Gaza Strip area, which landed and damaged several greenhouses. No casualties were reported and no group claimed responsibility.",1,1,1,3,Unknown,0
2011,14.695712,121.048972,"01/04/2011: On Tuesday afternoon around 1500, in Merry Homes along San Francisco Road in Barangay Sauyo area of Novaliches, Quezon City, Manila, Philippines, two unidentified militants on a motorcycle opened fire and killed a vice mayor, identified as Arturo Maristela. No group claimed responsibility, but it was suspected that New People's Army (NPA) militants were responsible.",1,1,1,1,New People's Army (NPA),1
2011,3.120033,43.650184,"01/04/2011: On Tuesday, in Baidoa, Bay, Somalia, unidentified militants cut a hand and foot off of a young boy who had been accused of robbery. No group claimed responsibility, but the militant group Al Shabaab was thought to be responsible for the attack.",1,1,1,2,Al-Shabaab,0
2011,4.683684,46.619368,"01/04/2011: On Tuesday night, in the village of El Meygaag near Ceelbuur, Galgudud, Somalia, unidentified militants kidnapped Mohammed Ahmed Dhuhulow, the health official at Mother and Children Health Center, from his home. Mohammed Ahmed Dhuhulow was safely released on 01/11/2011 in the district of El Bur in Galgududd. No casualties were reported and no group claimed responsibility, but the militant group Al Shabaab was thought to be responsible for the attack.",1,1,1,6,Al-Shabaab,0
2011,33.364161,44.38269,"01/04/2011: On Tuesday, in the Waziriya neighborhood of central Baghdad city, Baghdad province, Iraq, a group of unknown armed men have opened fire from guns fitted with silencers on a Housing Ministry employee upon his departure from his house. The employee was killed on the spot. No damages were reported and no group has claimed responsibility for the attack.",1,1,1,2,Unknown,1
2011,33.3,44.4,"01/04/2011: On Tuesday evening, in the Baladiat area of Nissan neighborhood, in Baghdad city, Baghdad province, Iraq, a police captain was shot and wounded during an attack by unidentified militants. The gunmen fled to an unknown area, while the officer was carried to a nearby hospital for treatment. No damage was reported and no group has claimed responsibility for the attack.",1,1,1,1,Unknown,0
2011,34.016389,44.145278,"01/04/2011: On Tuesday, in Balad, Salah ad Din, Iraq, two civilians were killed when an improvised explosive device (IED) detonated. The IED was planted by unidentified militants on their farm. It is unknown if the blasts resulted in any property damage. No group has claimed responsibility.",1,1,1,3,Unknown,2
2011,33.664354,44.373779,"01/04/2011: On Tuesday, in Tarmiyah, Salah ad Din, Iraq, an improvised explosive device targeted the residence of a local Awakening Council leader. Four civilians, relatives of the targeted leader, were wounded in the attack. The local Awakening Council leader, however, escaped the attack unharmed. The blast caused an unknown amount of property damage to the Sahwa leader's residence. No group has claimed responsibility for the attack.",1,1,1,1,Unknown,0
2011,43.484122,43.627361,"01/04/2011: On Tuesday evening at 1930, on Tarchokova Street in the Gornaya area of Nalchik, Kabardino Balkariya, Russia, two unidentified assailants entered the Sakhara nightclub and detonated an improvised explosive device inside. No casualties were reported, but the explosion did break glass and the entrance door. No group claimed responsibility.",1,1,1,3,Unknown,0
2011,43.047456,44.665806,"01/04/2011: On Tuesday morning, in the Vladikavkaz district of North Ossetia, Russia, unidentified militants detonated an improvised explosive device attached to the left bumper of the car of Russian Deputy Chief of Staff Andrey Orlov. Orlov was seriously injured and his car was damaged. No group claimed responsibility for the attack.",1,1,0,1,Unknown,0
