iyear,latitude,longitude,summary,crit1,crit2,crit3,attacktype1,gname,nkill
2000,-17.910812,19.988303,"01/01/2000: In the first of two related incidents, National Union for the Total Independence of Angola (UNITA) members attacked a tavern in the village of Muitjiku, Namibia. The owner of the tavern fired back at UNITA, injuring some of the rebels.",1,1,1,2,National Union for the Total Independence of Angola (UNITA),0
2000,-17.910812,19.988303,"01/01/2000: In the second of two related incidents, the National Union for the Total Independence of Angola (UNITA) attacked the Bush Babies nightclub in the village of Muitjiku, Namibia, injuring seven and kidnapping 20. The fate of the hostages was not known.",1,1,1,6,National Union for the Total Independence of Angola (UNITA),0
2000,32.925224,75.135264,"01/01/2000: Members of Lashkar-e Taiba attacked the Central Reserve Police Force (CRPF) 68 battalion camp at Umorha Morhcamp in Udhampur, killing one and injuring two.",1,1,1,2,Lashkar-e-Taiba (LeT),1
2000,42.659809,20.307119,"01/01/2000: A Romany (gypsy) house in Pec, Kosovo, was bombed by unknown perpetrators, injuring one person.",1,1,1,3,Unknown,0
2000,2.110861,45.389047,01/01/2000: Over six people were killed and ten were injured when their truck was attacked by a group of armed men. The victims were milk traders leaving Mogadishu. The attack was suspected to be clan-based revenge.,1,0,1,2,Unknown,6
2000,22.347537,91.812332,"01/01/2000: In a series of related incidents, numerous bombs were detonated by unidentified attackers in Chittagong, Bangladesh, in an attempt to disrupt Chittagong City Corporation (CCC) elections on January 3, 2000. In this incident, over 100 bombs detonated, amid heavy gunfire, in the Bahadderhat area of Chittagong at approximately 6:30 pm local time. The violence and ensuing panic forced shopkeepers and other businesses to shut down for the day, but there were no causalties reported. The perpetrators also set fire to an autorickshaw in the area. The situation improved after police intervened at about 7:00 pm, but later deteriorated again.",1,1,1,2,Unknown,
2000,27.091373,95.023955,01/01/2000: An Oil and Natural Gas Commission (ONGC) pipeline was blown up with a time bomb in Kakotibari. It was suspected that the United Liberation Front of Assam was responsible. No one was killed or injured.,1,1,1,3,United Liberation Front of Assam (ULFA),0
2000,42.640556,20.369722,"01/01/2000: A Serb woman and girl were fired on by unknown attackers in Gorazdevac, Kosovo. Serbs from Gorazdevac protested by blocking a road from the village toward Pec.",1,1,1,2,Unknown,0
2000,41.008238,28.978359,01/01/2000: A pipe bomb exploded outside an Istanbul pharmacy. There were no casualties and minor damage to the building in this attack by un known perpetrators.,1,1,1,3,Unknown,0
2000,43.230556,-2.845833,"01/01/2000: A Civil Guard barracks in Galdacano, Vizcaya Province was attacked by Basque radicals with 36 petrol bombs. One person was injured and an unknown amount of damage was done to the facilities.",1,1,1,2,Unknown,0
2000,43.317073,-2.678975,"01/01/2000: A bank in Gernika, Vizcaya Province, was attacked with petrol bombs by unknown perpetrators. Damage was caused to the reception area and windows were broken. No injuries or fatalities were reported.",1,1,1,2,Unknown,0
2000,22.347537,91.812332,"01/01/2000: In a series of related incidents, numerous bombs were detonated by unidentified attackers around Chittagong, Bangladesh, in an attempt to disrupt Chittagong City Corporation (CCC) elections on January 3, 2000. In this incident, more than 100 bombs were detonated and at least 12 vehicles were damaged in the Chawkbazar area of Chittagong.",1,1,1,2,Unknown,
2000,22.347537,91.812332,"01/01/2000: In a series of related incidents, numerous bombs were detonated by unidentified attackers around Chittagong, Bangladesh, in an attempt to disrupt Chittagong City Corporation (CCC) elections on January 3, 2000. In this incident, at approximately 11:30 am local time, five youths riding in an autorickshaw arrived at the Chittagong Press Club and threw nine bombs, including four petrol bombs, at the club building. Windows panes of the building were damaged, as was the Agrani Bank, which was situated on the premises. Four of the devices did not explode and were later defused by the police.",1,1,1,3,Unknown,
2000,22.347537,91.812332,"01/01/2000: In a series of related incidents, numerous bombs were detonated by unidentified attackers around Chittagong, Bangladesh, in an attempt to disrupt Chittagong City Corporation (CCC) elections on January 3, 2000. In this incident, approximately 10 bombs exploded near the Laldighi venue of the public meeting of the Awami League (AL). No casualties were suffered in this attack.",1,1,1,3,Unknown,
2000,22.347537,91.812332,"01/01/2000: In a series of related incidents, numerous bombs were detonated by unidentified attackers around Chittagong, Bangladesh, in an attempt to disrupt Chittagong City Corporation (CCC) elections on January 3, 2000. In this incident, at approximately 7:00 pm local time, one luxury bus, private car and three rickshaws were set on fire by a mob in front of the Chittagong EPZ gate.",1,1,1,3,Unknown,
2000,22.347537,91.812332,"01/01/2000: In a series of related incidents, numerous bombs were detonated by unidentified attackers around Chittagong, Bangladesh, in an attempt to disrupt Chittagong City Corporation (CCC) elections on January 3, 2000. In this incident, unidentified perpetrators threw bombs at a police van in the Kadamtali area of Chittagong, injuring two police constables.",1,1,1,2,Unknown,0
