iyear,latitude,longitude,summary,crit1,crit2,crit3,attacktype1,gname,nkill
1995,35.08418,-106.648639,No summary available,1,1,1,7,Unaffiliated Individual(s),0
1995,35.08418,-106.648639,No summary available,1,1,1,7,Unaffiliated Individual(s),0
1995,35.08418,-106.648639,No summary available,1,1,1,7,Unaffiliated Individual(s),0
1995,38.536667,68.78,No summary available,1,1,0,1,Unknown,10
1995,41.013517,28.950672,No summary available,1,1,1,3,Unknown,0
1995,55.676075,12.568316,No summary available,1,1,1,9,Anarchists,0
1995,55.676075,12.568316,No summary available,1,1,1,9,Anarchists,0
1995,55.676075,12.568316,No summary available,1,1,1,9,Anarchists,0
1995,55.676075,12.568316,No summary available,1,1,1,9,Anarchists,0
1995,14.624422,-90.53288,No summary available,1,1,0,7,Unknown,0
1995,14.624422,-90.53288,No summary available,1,1,0,7,Unknown,0
1995,15.587991,-91.676069,No summary available,1,1,1,3,Guatemalan National Revolutionary Unity (URNG),0
1995,31.090612,72.35952,No summary available,1,1,1,3,Unknown,2
1995,31.532569,35.099826,No summary available,1,1,0,2,Hamas (Islamic Resistance Movement),1
1995,38.536667,68.78,No summary available,1,1,1,3,Unknown,0
1995,38.536667,68.78,No summary available,1,1,1,3,Unknown,0
1995,41.013517,28.950672,No summary available,1,1,1,3,Unknown,0
1995,35.08418,-106.648639,No summary available,1,1,1,7,Unaffiliated Individual(s),0
1995,,,No summary available,1,1,1,3,Khmer Rouge,8
1995,27.7319444,30.8411111,No summary available,1,1,1,1,Al-Gama'at al-Islamiyya (IG),7
1995,27.7319444,30.8411111,No summary available,1,1,1,1,Al-Gama'at al-Islamiyya (IG),4
1995,43.070167,12.617518,No summary available,1,1,1,2,Unknown,0
1995,35.08418,-106.648639,No summary available,1,1,1,7,Unaffiliated Individual(s),0
1995,-2.475844,28.91845,No summary available,1,1,1,2,Unknown,1
1995,28.291564,-16.62913,No summary available,1,1,0,9,Unknown,10
1995,7.013983,100.471242,No summary available,1,1,1,3,Muslim Separatists,2
1995,23.811388,90.412106,No summary available,1,1,1,3,Awami League,0
1995,-3.274755,29.495368,No summary available,1,1,1,1,Unknown,1
1995,-2.568066,30.336241,No summary available,1,1,1,1,Unknown,1
