iyear,latitude,longitude,summary,crit1,crit2,crit3,attacktype1,gname,nkill
2009,2.048682,45.319754,"01/01/2009: On Thursday, an unknown number of al Shabaab insurgents attacked AU peacekeepers using mortars killing at least eight people and wounding at least 10 near the KM4 and Bakara market.",1,1,1,3,Al-Shabaab,8
2009,36.34,43.13,"01/01/2009: On Thursday evening at about 1700, in eastern Mosul, Ninawa, Iraq, in a drive-by shooting, assailants fired upon and killed an off-duty Facilities Protection Service guard. There was no damage or motive reported and no group claimed responsibility.",1,1,1,2,Unknown,1
2009,35.46883,44.39098,"01/01/2009: On Thursday, in Kirkuk, Ta'mim, Iraq, Brig. Kawa Ghareeb, the director of the Kirkuk Police Academy, survived an attempt on his life when a sticky IED attached to his vehicle detonated in central Kirkuk. There were no casualties or damage reported and no group claimed responsibility.",1,1,1,3,Unknown,0
2009,33.747758,45.552322,"01/01/2009: On Thursday, in Mendli, Diyala, Iraq, three civilians were wounded when an improvised explosive device went off near their car in the Nada region. The blast damaged the car and no group has claimed responsibility.",1,1,1,3,Unknown,0
2009,31.622742,35.102094,"01/01/2009: On Thursday, on the main road near Beit Ummer, north of Hebron, West Bank and Gaza Strip, an explosive charge was hurled at a settler bus. No casualties were reported. The amount of damage caused is unknown. No claims of responsibility have been made.",1,1,1,3,Unknown,0
2009,26.158247,91.756354,"01/01/2009: On Thursday afternoon at 1425, the first bomb of a series of three bomb attacks occurred in a market place in Birubari area of Guwahati, Assam, India. The bomb was planted in a GMC garbage bin near the Assam Association of the Deaf office and used steel ball bearings. The second bombing occurred at 1725 at a marketplace in the Bootnath area. The third bombing occurred at 1740 at a marketplace in Bhangagarh. The two bombs were attached to bicycles and were packed with steel balls. The combined casualties of all the attacks are five dead and 50 wounded. Two of the deceased were identified as Amal Das (45) and Kohil Sheikh (7). A shop, a market and the garbage dumpster were damaged in the attack. Police said the serial blasts took place as Indian Home Minister P. Chidambaram was on an official visit to Guwahati to review security in India's restive northeast. A senior security official said that one of the bombs went off near the route the home minister was scheduled to take. Police suspect the United Liberation Front of Assam (ULFA) to be responsible. No group claimed responsibility.",1,1,1,3,United Liberation Front of Assam (ULFA),2
2009,26.166802,91.708705,"01/01/2009: On Thursday evening at 1725, the second bomb of a series of three bomb attacks occurred in a market place in Bhootnath area of Guwahati, Assam, India. The bomb was attached to a bicycle and used steel ball bearings. The first bombing occurred at 1425 in a GMC garbage dumpster in Birubari, Guwahati near the Assam Association of the Deaf office. The third bombing occurred at 1740 at a marketplace in Bhangagarh. The bomb was also attached to a bicycle and used steel ball bearings. The combined casualties of all the attacks are five dead and 50 wounded. Two of the deceased were identified as Amal Das (45) and Kohil Sheikh (7). A shop, a market and the garbage dumpster were damaged in the attack. Police said the serial blasts took place as Indian Home Minister P. Chidambaram was on an official visit to Guwahati to review security in India's restive northeast. A senior security official said that one of the bombs went off near the route the home minister was scheduled to take. Police suspect the United Liberation Front of Assam (ULFA) to be responsible. No group claimed responsibility.",1,1,1,3,United Liberation Front of Assam (ULFA),2
2009,26.1621,91.769289,"01/01/2009: On Thursday evening at 1740, the third bomb of a series of three bomb attacks occurred near a road in Bhangagarh area of Guwahati, Assam, India. The first bombing occurred at 1425 in a GMC garbage bin near the Assam Association of the Deaf office and used steel ball bearings. The second bombing occurred at 1725 at a marketplace in the Bootnath area. The bomb was also attached to a bicycle and used steel ball bearings. The combined casualties of all the attacks are five dead and 50 wounded. Two of the deceased were identified as Amal Das (45) and Kohil Sheikh (7). A shop, a market and the garbage dumpster were damaged in the attack. Police said the serial blasts took place as Indian Home Minister P. Chidambaram was on an official visit to Guwahati to review security in India's restive northeast. A senior security official said that one of the bombs went off near the route the home minister was scheduled to take. Police suspect the United Liberation Front of Assam (ULFA) to be responsible. No group claimed responsibility.",1,1,1,3,United Liberation Front of Assam (ULFA),1
2009,34.856902,71.429936,"01/01/2009: On Thursday, Taliban militants fired six rockets on government offices in Khar, Federally Administered Tribal Areas, Pakistan. Four civilians were killed and 16 were injured.",1,1,1,3,Tehrik-i-Taliban Pakistan (TTP),4
2009,33.695975,70.336069,"01/01/2009: On Thursday, Taliban militants executed an alleged kidnapper in public in Kurram, FATA, Pakistan. The method of execution was hanging.",1,1,1,8,Tehrik-i-Taliban Pakistan (TTP),1
2009,32.974638,70.14558,"01/01/2009: On Thursday, militants took three civilians hostage who were accused of spying for the United States in North Waziristan, Federally Administered Tribal Areas, Pakistan. The body of one civilian was found hanging upside down in a tree. The two other bodies were found on a road side covered in bullet wounds on 01/05/2009. Notes left with the bodies state that the men were spies for the United States. No group claimed responsibility, though its believed that the Taliban were responsible.",1,1,1,2,Tehrik-i-Taliban Pakistan (TTP),3
2009,8.151341,124.25962,"01/01/2009: On Thursday, armed militants fired at a passenger jeep in Inagongan village, Tagoloan town, Lanao del Norte province, injuring six civilians. No group claimed responsibility, although the Moro Islamic Liberation Front was suspected to be responsible.",1,1,1,2,Moro Islamic Liberation Front (MILF),0
2009,27.718332,85.325337,"01/01/2009: On Thursday afternoon at about 1300, in Sundhara area, Kathmandu, Nepal, assailants detonated a bomb, wounding one Indian child. Bimal Kumar Gupta (16), was selling his garments when the bomb exploded near the Kathmandu Mall in front of the post office, injuring his left leg. The bomb was reportedly concealed in a white plastic bag. Gupta was admitted to Bir Hospital for treatment. The blast did not cause any damage to the property. Ranbir Sena claimed responsibility. According to police, a pamphlet of the group was recovered from the blast site. The police said three people were detained for questioning.",1,1,1,3,Ranbir Sena,0
2009,31.522694,34.595581,"01/01/2009: On Thursday evening, in Sederot, Southern District, Israel, assailants fired eight Muqawamah-type rockets and four mortars at communities and a military base, causing no injuries or damage.  National Resistance Brigades claimed responsibility.",1,1,1,3,Democratic Front for the Liberation of Palestine (DFLP),0
2009,31.669316,34.570802,"01/01/2009: On Thursday evening, in Ashqelon, Southern District Israel, assailants fired eight Muqawamah-type rockets and four mortars at communities and a military base, causing no injuries or damage. National Resistance Brigades claimed responsibility.",1,1,1,3,Democratic Front for the Liberation of Palestine (DFLP),0
2009,31.470556,34.535,"01/01/2009: On Thursday evening, in Sa'ad, Southern District, Israel, assailants fired eight Muqawamah-type rockets and four mortars at communities and a military base, causing no injuries or damage.  National Resistance Brigades claimed responsibility.",1,1,1,3,Democratic Front for the Liberation of Palestine (DFLP),0
2009,31.472335,34.499705,"01/01/2009: On Thursday evening, near Nahal 'Oz, Southern District, Israel, assailants fired eight Muqawamah-type rockets and four mortars at communities and a military base, causing no injuries or damage.  National Resistance Brigades claimed responsibility.",1,1,1,3,Democratic Front for the Liberation of Palestine (DFLP),0
2009,34.533056,69.166111,"01/01/2009: On Thursday, in Kabul, Kabul, Afghanistan assailants fired on a former mayor from Vardak Province, wounding several security guards.  The former mayor, Anayatullah Rasooli, was not injured.  No group claimed responsibility.",1,1,1,2,Unknown,0
2009,3.898484,27.239934,"01/02/2009: On Friday, Lord's Resistance Army (LRA) fighters attacked the park headquarters of Garamba National Park, located in Negero in the Congo (Kinshasa)'s Orientale province.  According to reports, at least ten people were killed, including: two civilian women, two park rangers, an electrician, and five other unidentified individuals.  At least ten fighters were also killed in the four hour gun battle between park rangers, Congolese troops based at the local airstrip, and LRA rebels.",1,1,1,2,Lord's Resistance Army (LRA),20
2009,33.27264,44.299996,"01/02/2009: On Friday afternoon at 1400, in the al Jihad neighborhood of Baghdad, Iraq, a roadside bomb detonated and injured four people. There was no damage reported and no group claimed responsibility.",1,1,1,3,Unknown,0
2009,36.34,43.13,"01/02/2009: On Friday, in the Dawasa neighborhood of Mosul, Ninawa, Iraq, a roadside bomb targeted civilians, wounding two people. There was no damage reported and no group has claimed responsibility.",1,1,1,3,Unknown,0
2009,33.078997,44.2599,"01/02/2009: On Friday afternoon between 1400 and 1430, in Al Yusufiyah, Babil, Iraq, a suicide bomber detonated an improvised explosive device he was wearing near a political campaign meeting and luncheon being hosted by a Sunni tribal leader in a meeting hall adjacent to his home, killing 30 people including tribal leaders, Sahwa Council members, and civilians; wounding 110 other people including tribal leaders, Sahwa Council members, and civilians; and damaging the meeting hall. The Islamic State of Iraq (ISI) claimed responsibility.",1,1,1,1,Islamic State of Iraq (ISI),30
2009,29.545888,67.875896,"01/02/2009: On Friday, Baloch Republican Army militants attacked a train in Sibi, Balochistan, Pakistan. Sixteen people were injured in the assault.",1,1,1,9,Baloch Republican Army (BRA),0
2009,35.47847,72.588631,"01/02/2009: On Friday, a senior local official of the Awami National Party was shot and killed by unidentified militants in Kalam area of Swat, North West Frontier, Pakistan. No group has claimed responsibility for the attack.",1,1,1,1,Unknown,1
2009,34.77436,72.356922,"01/02/2009: On Friday, Taliban militants abducted a dancer from her home in Mingora, North West Frontier, Pakistan and shot her at the square of Mingora.",1,1,1,6,Tehrik-i-Taliban Pakistan (TTP),1
2009,6.720863,124.521804,"01/02/2009: On Friday, suspected Moro Islamic Liberation Front rebels abducted five villagers in Esperanza, Sultan Kudarat and used them as human shields against pursuing government forces. No casualties were reported, and no group claimed responsibility.",1,1,1,6,Moro Islamic Liberation Front (MILF),0
2009,34.77436,72.356922,"01/02/2009: On Friday, in Mingaora, North-West Frontier, Pakistan, assailants fired upon and killed a local leader of the Pakistan Peoples Party-Sherpao.  No group claimed responsibility.",1,1,1,1,Unknown,1
