iyear,latitude,longitude,summary,crit1,crit2,crit3,attacktype1,gname,nkill
1975,33.600399,73.043426,No summary available,1,1,1,3,Unknown,
1975,40.416691,-3.700345,No summary available,1,1,1,2,First of October Antifascist Resistance Group (GRAPO),0
1975,40.416691,-3.700345,No summary available,1,1,1,3,First of October Antifascist Resistance Group (GRAPO),
1975,40.416691,-3.700345,No summary available,1,1,1,3,First of October Antifascist Resistance Group (GRAPO),
1975,51.500152,-0.126236,No summary available,1,1,1,3,Irish Republican Army (IRA),2
1975,,,No summary available,1,1,1,2,South Moluccans,1
1975,51.500152,-0.126236,No summary available,1,1,1,3,Irish Republican Army (IRA),
1975,36.212989,37.142588,No summary available,1,1,1,3,Popular Front for the Liberation of Palestine (PFLP),0
1975,36.212989,37.142588,No summary available,1,1,1,3,Popular Front for the Liberation of Palestine (PFLP),0
1975,39.96196,-83.002984,"01/04/1975: Unknown perpetrator(s) bombed the second floor of a police station in Columbus, Ohio, in the United States, causing $2,500 in damage.  It is unknown whether the explosion resulted in any injuries or fatalities.",1,1,1,3,Unknown,
1975,48.856614,2.352222,No summary available,1,1,1,3,International Revolutionary Action Group (GARI),0
1975,46.4892,7.21237,No summary available,1,1,1,1,Baader-Meinhof Group,0
1975,18.46617,-66.106654,No summary available,1,1,1,3,Unknown,2
1975,48.856614,2.352222,No summary available,1,1,1,3,Popular Front for the Liberation of Palestine (PFLP),
1975,40.416691,-3.700345,No summary available,1,1,0,1,Unknown,0
1975,36.32396,59.556959,No summary available,1,1,1,3,Unknown,0
1975,40.416691,-3.700345,No summary available,1,1,1,3,Revolutionary Patriotic Anti-Fascist Front (FRAP),
1975,48.856614,2.352222,No summary available,1,1,1,5,Popular Front for the Liberation of Palestine (PFLP),
1975,40.712784,-74.005941,No summary available,1,1,1,2,Unknown,0
1975,54.081638,-6.448779,No summary available,1,1,1,3,Irish Republican Army (IRA),1
1975,25.863042,85.781004,"1/2/1975: The Indian Railway Minister, Lalit Narayan Mishra, was assassinated in Samastipur, Bihar, India.  A bomb exploded at a rally that he was holding in the region, wounding LN Mishra, a legislator and two guards.  All four died of their injuries.  While the group Ananda Marga has been suspected of being involved in the attack, there have been no claims of responsibility and no convictions of individuals.",1,1,1,3,Ananda Marga,4
1975,33.888629,35.495479,No summary available,1,1,1,3,Armenian Secret Army for the Liberation of Armenia,
1975,54.597269,-5.930109,No summary available,1,1,1,3,Irish Republican Army (IRA),2
1975,40.712784,-74.005941,No summary available,1,1,1,3,Fuerzas Armadas de Liberacion Nacional (FALN),4
1975,37.805065,-122.273024,No summary available,1,1,1,3,"Weather Underground, Weathermen",0
1975,54.597269,-5.930109,No summary available,1,1,0,3,Irish Republican Army (IRA),1
1975,51.556843,-0.178432,No summary available,1,1,1,3,Irish Republican Army (IRA),
1975,33.888629,35.495479,No summary available,1,1,1,3,Arab Communist Organization,0
1975,19.6,-99.05,No summary available,1,1,1,2,23rd of September Communist League,1
1975,38.89037,-77.031959,No summary available,1,1,1,3,"Weather Underground, Weathermen",0
1975,54.597269,-5.930109,No summary available,1,1,1,1,Ulster Freedom Fighters (UFF),1
1975,50.940664,6.959912,No summary available,1,1,1,2,Baader-Meinhof Group,0
1975,54.502852,-6.769568,No summary available,1,1,1,1,Irish Republican Army (IRA),1
1975,-31.399301,-64.182129,No summary available,1,1,1,1,Montoneros (Argentina),1
