iyear,latitude,longitude,summary,crit1,crit2,crit3,attacktype1,gname,nkill
2007,31.356581,34.326558,"01/1/2007: Peruvian photographer, Jamie Ruzuri of Agence France-Presse was kidnapped by Palestinian gunmen in Gaza, Palestine.  There was no immediate claim of responsibility. He was released a week later.",1,1,1,6,Unknown,0
2007,13.727896,100.524124,"01/1/2007: Nine bombs in two waves killed two civilians and injured 34 in Bangkok, Thailand. There was no immediate claim of responsibility for the bombings.",1,1,1,3,Unknown,3
2007,9.66123,80.02558,"01/1/2007: The Liberation Tigers of Tamil Ealam (LTTE), targeted a military vehicle with a claymore mine, killing one Sri Lankan soldier and wounding four in Navalady, Sri Lanka.",1,1,0,3,Liberation Tigers of Tamil Eelam (LTTE),1
2007,34.46,70.475278,"01/1/2007: Taliban militants torched a school for refugee children in the eastern province of Nangarhar, Afghanistan, there were no casualties.",1,1,1,7,Taliban,0
2007,29.035482,69.1531,"01/1/2007: Baluchistan Liberation Army (BLA) bombed a gas pipeline in Der Bugti, Pakistan, severely damaging a gas pipeline. No casualties were reported.",1,1,1,3,Baloch Liberation Army (BLA),0
2007,34.341944,62.203056,"01/1/2007: A Roadside bomb exploded and killed two police on patrol in Herat, Afghanistan; the Taliban claimed responsibility.",1,1,1,3,Taliban,2
2007,4.134965,32.293494,01/01/2007: Thirteen people were killed in two ambushes in southern Sudan by suspected fighters of the Lord's Resistance Army (LRA).,1,1,1,9,Lord's Resistance Army (LRA),13
2007,31.522561,34.453593,"01/01/2007: Two civilians were wounded in gunfire as Hamas abducted 7 members of Al-Fatah who, in turn, also abducted a total of 10 members of Hamas in an incident in northern Gaza, Palestine.",1,0,1,6,Hamas (Islamic Resistance Movement),0
2007,18.787748,98.993131,"01/01/2007:  A small bomb was thrown at a mosque in Chaing Mai, Thailand, injuring a janitor.  No group claimed responsibility.",1,1,1,3,Unknown,0
2007,8.665596,80.296238,"01/1/2007: The Liberation Tigers of Tamil Ealam (LTTE), exploded claymore mines near a police jeep killing two Sri Lankan police officers and wounding one in Chettikulam, Sri Lanka.",1,1,1,3,Liberation Tigers of Tamil Eelam (LTTE),2
2007,31.350176,34.299855,"01/03/2007: Three officers of the Fatah- dominated Preventative Security Force were shot dead when members of Hamas's Executive Force opened fire at their vehicle in the southern city of Khan Yunis, Gaza. Ten people were also kidnapped in the confrontations; their fate was unknown.",1,0,1,2,Hamas (Islamic Resistance Movement),5
2007,36.698601,10.48866,"01/03/207:  More than 25 Islamic extremists engaged in a fire fight with authorities in Soliman, Tunisia.  Twelve assailants were killed and another 15 were arrested.  Two security officers died in the fight.  Police seized blueprints of foreign embassies from the terrorists as well as hit lists for convoys and homemade explosives.  Incuded on the list were American, Italian, and British targets.  The assailants affiliation was unknown.",1,1,1,2,Unknown,14
2007,34.715851,70.764224,"01/04/2007: A rocket attack damaged an Afghan school in Kunar Province, there were no casualties and no claim of responsibility.",1,1,1,3,Unknown,0
2007,33.314654,44.347298,"01/04/2007: Twin car bombs killed 13 people and wounded 25 in the Mansour Sunni neighborhood in Western Baghdad, Iraq, and there was no claim of responsibility.",1,1,1,3,Unknown,13
2007,7.216107,124.241601,"01/05/2007: A bomb injured two people near a fast–food restaurant in Cotabato, Philippines. Police suspect Moro Islamic Liberation Front (MILF) is responsible for the attack.",1,1,1,3,Moro Islamic Liberation Front (MILF),0
