iyear,latitude,longitude,summary,crit1,crit2,crit3,attacktype1,gname,nkill
1980,32.22626,35.260741,No summary available,1,1,1,3,Palestinians,0
1980,54.253718,-7.44106,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1980,54.787715,-6.492314,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1980,54.293235,-6.842351,No summary available,1,1,0,3,Irish Republican Army (IRA),0
1980,24.817011,93.936844,No summary available,1,1,1,1,Maoists,1
1980,35.696442,51.422974,No summary available,1,1,1,1,Unknown,0
1980,9.933333,-84.083333,No summary available,1,1,1,2,Unknown,0
1980,31.766496,35.21172,No summary available,1,1,1,3,Palestinians,0
1980,32.22626,35.260741,No summary available,1,1,1,3,Palestinians,0
1980,32.22626,35.260741,No summary available,1,1,1,3,Palestinians,0
1980,54.347539,-6.656108,No summary available,1,1,1,2,Irish Republican Army (IRA),1
1980,48.856614,2.352222,No summary available,1,1,1,3,Unknown,0
1980,32.22626,35.260741,No summary available,1,1,1,3,Palestinians,0
1980,,,No summary available,1,1,1,2,Turkish People's Liberation Front (TPLF)(THKP-C),2
1980,41.018006,28.908079,No summary available,1,1,1,1,Turkish People's Liberation Front (TPLF)(THKP-C),1
1980,41.018006,28.908079,No summary available,1,1,1,1,Turkish People's Liberation Front (TPLF)(THKP-C),1
1980,41.018006,28.908079,No summary available,1,1,1,1,Marxist-Leninist Armed Propaganda Unit,1
1980,41.018006,28.908079,No summary available,1,1,1,1,Turkish People's Liberation Front (TPLF)(THKP-C),1
1980,43.481402,-1.514699,No summary available,1,1,1,3,Unknown,
1980,41.018006,28.908079,No summary available,1,1,1,2,"unk, protest against USSR invasion of Afghanistan",1
1980,54.184008,-7.360209,No summary available,1,1,1,1,Irish Republican Army (IRA),1
1980,31.766496,35.21172,No summary available,1,1,1,3,Palestinians,0
1980,31.766496,35.21172,No summary available,1,1,1,3,Palestinians,0
1980,13.69288,-89.199161,No summary available,1,1,1,5,Farabundo Marti National Liberation Front (FMLN),0
1980,13.69288,-89.199161,No summary available,1,1,1,5,Farabundo Marti National Liberation Front (FMLN),0
1980,13.69288,-89.199161,No summary available,1,1,1,5,Farabundo Marti National Liberation Front (FMLN),0
1980,13.7188889,-89.7241667,No summary available,1,1,1,5,Farabundo Marti National Liberation Front (FMLN),0
1980,,,No summary available,1,1,1,9,Unknown,
1980,13.69288,-89.199161,No summary available,1,1,0,2,Farabundo Marti National Liberation Front (FMLN),4
1980,54.195016,-6.400072,No summary available,1,1,1,9,Ulster Freedom Fighters (UFF),1
1980,43.297222,-2.991667,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),1
1980,4.636619,-74.122652,No summary available,1,1,1,9,Unknown,0
1980,42.000921,9.050197,No summary available,1,1,1,6,Unione di u Populu Corsu (UPC),0
1980,31.1980556,29.9191667,No summary available,1,1,1,3,Unknown,0
1980,31.1980556,29.9191667,No summary available,1,1,1,3,Unknown,1
1980,13.69288,-89.199161,No summary available,1,1,1,7,Unknown,
1980,32.65246,51.67462,No summary available,1,1,1,1,Unknown,1
1980,38.11564,13.361406,No summary available,1,1,1,1,Red Brigades,1
1980,9.3625,-73.60158,No summary available,1,1,1,6,National Liberation Army of Colombia (ELN),
1980,44.407062,8.933989,No summary available,1,1,1,7,Unknown,0
1980,54.255696,-5.948804,No summary available,1,1,1,3,Irish Republican Army (IRA),3
1980,18.46617,-66.106654,No summary available,1,1,1,3,Unknown,0
1980,8.402925,-75.899867,No summary available,1,1,1,6,Revolutionary Armed Forces of Colombia (FARC),
1980,8.402925,-75.899867,No summary available,1,1,1,6,Revolutionary Armed Forces of Colombia (FARC),
1980,4.21238,-76.31923,No summary available,1,1,1,1,Unknown,3
1980,14.624422,-90.53288,No summary available,1,1,1,9,Unknown,3
1980,45.463681,9.188171,No summary available,1,1,1,1,Red Brigades,3
1980,32.085688,34.783684,No summary available,1,1,1,3,Palestinians,0
1980,32.085688,34.783684,No summary available,1,1,1,3,Palestinians,
1980,41.918956,8.738362,No summary available,1,1,1,2,Union Du People Corse,
1980,24.663717,93.906269,No summary available,1,1,1,2,Maoists,2
1980,45.070562,7.686619,No summary available,1,1,1,2,Prima Linea,0
1980,53.344104,-6.267494,No summary available,1,1,1,6,Irish National Liberation Army (INLA),0
1980,35.696442,51.422974,No summary available,1,1,1,7,Armenian Secret Army for the Liberation of Armenia,
1980,42.846718,-2.671635,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),1
1980,13.69288,-89.199161,No summary available,1,1,1,5,February 28 Popular League (El Salvador),0
1980,48.856614,2.352222,No summary available,1,1,1,3,French Liberation Front,0
1980,41.89052,12.494249,No summary available,1,1,1,7,Neo-Fascists,0
1980,41.89052,12.494249,No summary available,1,1,1,7,Neo-Fascists,0
1980,41.89052,12.494249,No summary available,1,1,1,7,Neo-Fascists,0
1980,41.89052,12.494249,No summary available,1,1,1,7,Neo-Fascists,0
1980,54.597269,-5.930109,No summary available,1,1,1,1,Irish Republican Army (IRA),1
1980,6.908868,122.0772,No summary available,1,1,0,3,Moro National Liberation Front (MNLF),2
1980,36.582347,36.165444,No summary available,1,1,1,3,Unknown,3
1980,54.597269,-5.930109,No summary available,1,1,1,3,Unknown,1
1980,39.76691,-86.149964,"1/12/1980: Joseph Paul Franklin was suspected of being the sniper who shot and killed Lawrence E. Reese, an African American, who was standing inside a Church's Fried Chicken restaurant in Indianapolis, Indiana, United States.",1,1,1,2,Unaffiliated Individual(s),1
1980,48.856614,2.352222,No summary available,1,1,1,3,Organization for the Liberation of France from Jewish Occupation,0
1980,48.856614,2.352222,No summary available,1,1,1,3,Unknown,0
1980,25.764367,-80.201529,No summary available,1,1,1,3,Omega-7,0
1980,43.311307,-1.900896,No summary available,0,1,1,6,Spanish Armed Group,0
1980,40.712784,-74.005941,No summary available,1,1,1,3,Unknown,0
1980,45.50867,-73.553992,No summary available,1,1,1,3,Omega-7,0
1980,,,No summary available,1,1,0,1,Guerrilla Army of the Poor (EGP),1
1980,43.130387,-2.542155,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),1
1980,41.89052,12.494249,No summary available,1,1,1,4,Unknown,0
1980,13.69288,-89.199161,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),0
1980,,,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),0
1980,13.841095,-88.832936,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),0
1980,13.4333333,-89.1166667,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),0
1980,13.69288,-89.199161,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),1
1980,14.421598,-91.404825,No summary available,1,1,1,9,Guerrilla Army of the Poor (EGP),
1980,14.533333,-91.5,No summary available,1,1,1,9,Guerrilla Army of the Poor (EGP),
1980,39.76691,-86.149964,"1/14/1980: Joseph Paul Franklin was suspected of being the sniper who shot and killed Theo T. Watkins, an African American, who was standing inside a Qwic Pic Market in Indianapolis, Indiana, United States.",1,1,1,2,Unaffiliated Individual(s),1
1980,48.208174,16.373819,No summary available,1,1,1,3,Palestinians,0
1980,32.013186,34.748019,No summary available,1,1,1,3,Unknown,0
1980,54.081638,-6.448779,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1980,54.414416,-6.976641,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1980,54.347539,-6.656108,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1980,54.081638,-6.448779,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1980,54.597269,-5.930109,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1980,54.597269,-5.930109,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1980,13.69288,-89.199161,No summary available,1,1,1,1,Farabundo Marti National Liberation Front (FMLN),1
1980,13.69288,-89.199161,No summary available,1,1,1,1,Farabundo Marti National Liberation Front (FMLN),1
1980,13.749885,-89.199936,No summary available,1,1,1,1,Party of National Conciliation,1
1980,14.624422,-90.53288,No summary available,1,1,1,1,Unknown,1
1980,31.522561,34.453593,No summary available,1,1,1,1,Palestine Liberation Organization (PLO),0
1980,43.256963,-2.923441,No summary available,1,1,1,2,Basque Fatherland and Freedom (ETA),0
1980,43.256963,-2.923441,No summary available,1,1,1,2,Basque Fatherland and Freedom (ETA),0
1980,43.256963,-2.923441,No summary available,1,1,1,2,Basque Fatherland and Freedom (ETA),0
1980,6.313712,-73.950146,No summary available,1,1,1,6,Revolutionary Armed Forces of Colombia (FARC),
1980,30.903063,48.505725,No summary available,1,1,1,3,Arab Separatists,
1980,36.212989,37.142588,No summary available,1,1,1,3,Unknown,0
1980,36.212989,37.142588,No summary available,1,1,1,3,Unknown,0
1980,37.97918,23.716647,No summary available,1,1,1,1,November 17 Revolutionary Organization (N17RO),2
1980,43.320812,-1.984447,No summary available,1,0,1,1,Spanish Armed Group,1
1980,3.420628,-76.522119,No summary available,1,1,1,7,Popular Liberation Army (EPL),0
1980,13.69288,-89.199161,No summary available,1,1,1,3,Farabundo Marti National Liberation Front (FMLN),0
1980,54.597269,-5.930109,No summary available,1,1,1,3,Irish Republican Army (IRA),0
1980,54.597269,-5.930109,No summary available,1,1,1,7,Irish Republican Army (IRA),3
1980,51.500152,-0.126236,No summary available,1,1,1,3,May 15 Organization for the Liberation of Palestine,1
1980,13.749885,-89.199936,No summary available,0,1,1,1,Unknown,1
1980,48.856614,2.352222,No summary available,1,1,1,1,Abu Nidal Organization (ANO),1
1980,10.530204,7.437338,No summary available,1,1,1,9,Zimbabwe Patriotic Front,
1980,33.888629,35.495479,No summary available,1,1,1,4,Shiite Muslims,0
1980,33.888629,35.495479,No summary available,1,1,1,4,Sons of the South (Shiite Muslim Group),0
1980,7.074044,125.616549,No summary available,1,1,1,3,New People's Army (NPA),3
1980,41.89052,12.494249,No summary available,1,1,1,3,Red Brigades,0
1980,10.416677,-73.583385,No summary available,1,1,1,1,Revolutionary Armed Forces of Colombia (FARC),1
1980,33.888629,35.495479,No summary available,1,1,1,1,Abu Nidal Organization (ANO),1
1980,54.99451,-7.319996,No summary available,1,1,1,1,Irish Republican Army (IRA),1
1980,43.34872,-3.010091,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),1
1980,36.212989,37.142588,No summary available,1,1,1,1,Muslim Brotherhood,6
1980,15.153002,120.591942,No summary available,1,1,1,3,Unknown,0
1980,7.218171,124.248033,No summary available,1,1,1,3,Moro National Liberation Front (MNLF),1
1980,40.416691,-3.700345,No summary available,1,1,1,3,Justice Commandos for the Armenian Genocide,0
1980,40.416691,-3.700345,No summary available,1,1,1,3,Justice Commandos for the Armenian Genocide,0
1980,40.416691,-3.700345,No summary available,1,1,1,3,Justice Commandos for the Armenian Genocide,0
1980,43.297222,-2.991667,No summary available,1,1,1,3,Neo-Fascists,4
1980,18.46617,-66.106654,No summary available,1,1,1,3,Omega-7,0
1980,54.99451,-7.319996,No summary available,1,1,1,1,Irish Republican Army (IRA),1
1980,43.270604,-2.497155,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),0
1980,2.535935,-75.52767,No summary available,1,1,1,3,Revolutionary Armed Forces of Colombia (FARC),3
1980,43.066466,-2.489145,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),0
1980,,,No summary available,1,1,0,2,Farabundo Marti National Liberation Front (FMLN),4
1980,13.69288,-89.199161,No summary available,1,1,1,9,Left-Wing Terrorists,0
1980,13.69288,-89.199161,No summary available,1,1,1,3,Unknown,0
1980,13.85077,-88.90406,No summary available,1,1,1,1,Farabundo Marti National Liberation Front (FMLN),1
1980,13.607874,-89.095335,No summary available,1,1,1,1,Unknown,3
1980,41.018006,28.908079,No summary available,1,1,1,2,Turkish People's Liberation Front (TPLF)(THKP-C),
1980,41.018006,28.908079,No summary available,1,1,1,2,Turkish People's Liberation Front (TPLF)(THKP-C),
1980,41.018006,28.908079,No summary available,1,1,1,2,Turkish People's Liberation Front (TPLF)(THKP-C),
1980,41.018006,28.908079,No summary available,1,1,1,2,Turkish People's Liberation Front (TPLF)(THKP-C),
1980,41.018006,28.908079,No summary available,1,1,1,2,Turkish People's Liberation Front (TPLF)(THKP-C),
1980,41.018006,28.908079,No summary available,1,1,1,2,Turkish People's Liberation Front (TPLF)(THKP-C),
1980,41.018006,28.908079,No summary available,1,1,1,2,Turkish People's Liberation Front (TPLF)(THKP-C),
1980,41.018006,28.908079,No summary available,1,1,1,2,Turkish People's Liberation Front (TPLF)(THKP-C),
1980,41.018006,28.908079,No summary available,1,1,1,2,Turkish People's Liberation Front (TPLF)(THKP-C),
1980,41.018006,28.908079,No summary available,1,1,1,2,Turkish People's Liberation Front (TPLF)(THKP-C),
1980,41.018006,28.908079,No summary available,1,1,1,2,Turkish People's Liberation Front (TPLF)(THKP-C),
1980,34.05349,-118.245319,No summary available,1,1,1,3,Unknown,0
1980,31.766496,35.21172,No summary available,1,1,1,3,Palestinians,0
1980,13.69288,-89.199161,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),4
1980,13.69288,-89.199161,No summary available,1,1,1,2,Right-Wing Group,
1980,43.297222,-2.991667,No summary available,1,1,1,6,Basque Fatherland and Freedom (ETA),
1980,13.9572222,-89.1897222,No summary available,1,1,0,1,Unknown,1
1980,13.7188889,-89.7241667,No summary available,1,1,1,1,Farabundo Marti National Liberation Front (FMLN),1
1980,13.7188889,-89.7241667,No summary available,1,1,1,1,Farabundo Marti National Liberation Front (FMLN),1
1980,36.212989,37.142588,No summary available,1,1,1,1,Muslim Brotherhood,1
1980,41.018006,28.908079,No summary available,1,1,1,7,Turkish People's Liberation Army,0
1980,13.69288,-89.199161,No summary available,1,1,1,1,Farabundo Marti National Liberation Front (FMLN),1
1980,13.69288,-89.199161,No summary available,1,1,1,2,Farabundo Marti National Liberation Front (FMLN),2
1980,13.649784,-88.808797,No summary available,1,1,1,1,Unknown,1
1980,44.407062,8.933989,No summary available,1,1,1,1,Red Brigades,1
1980,43.118217,-2.413358,No summary available,1,1,1,1,Basque Fatherland and Freedom (ETA),1
1980,33.748315,-84.391109,No summary available,1,1,1,4,Black American Moslems,0
1980,13.69288,-89.199161,No summary available,1,1,1,2,Unknown,0
1980,-25.746096,28.186455,No summary available,1,1,1,3,African National Congress (South Africa),5
1980,13.733353,-89.216671,No summary available,0,1,1,6,Unknown,2
1980,30.903063,48.505725,No summary available,1,1,1,3,Unknown,0
1980,41.89052,12.494249,No summary available,1,1,1,7,Autonomy (Italy),0
1980,41.89052,12.494249,No summary available,1,1,1,7,Autonomy (Italy),0
